	SL27418 (norm counts)	SL27418 (RPKM)
TSPAN1	1275.502989	0.065112061
TSPAN10	32.40307823	23.06742747
TSPAN11	0.490955731	0.589648355
TSPAN12	1.472867192	0.002589817
TSPAN13	1032.479902	0.016882449
TSPAN14	3809.816471	15.9542345
TSPAN15	31.42116677	20.72000125
TSPAN16	0.490955731	0.544391578
TSPAN17	2166.096684	0.013924343
TSPAN18	474.2632359	24.69320216
TSPAN19	3.927645846	3.288708984
TSPAN2	0.490955731	0.113818763
TSPAN3	5020.022347	0.00448934
TSPAN31	544.4699054	38.99120564
TSPAN32	0.490955731	9.199357247
TSPAN33	142.3771619	0.010529902
TSPAN4	3340.462792	1.504803537
TSPAN5	404.5475222	69.11560009
TSPAN6	895.0122972	3.497282175
TSPAN7	11.29198181	12.72282954
TSPAN8	0	0.183998033
TSPAN9	527.7774106	0
TSPEAR	0	3.588450846
TSPO	8618.727854	0
TSPO2	0	287.9229424
TSPY1	0	0
TSPY2	0	0
TSPY26P	0.490955731	0
TSPY3	0	0.011848308
TSPY4	0	0
TSPY8	0	0
TSPYL1	3911.444307	0
TSPYL2	601.4207702	21.79461828
TSPYL4	310.2840218	6.246087071
TSPYL5	0.490955731	2.201111578
TSPYL6	0	0.003223632
TSR1	5503.613742	0
TSR2	1085.994076	33.14345657
TSSC1	1555.347755	24.08559262
TSSC4	1661.394193	26.61683694
TSSK1B	0.490955731	34.22991254
TSSK2	0	0.005806963
TSSK3	20.12918496	0
TSSK4	16.69249485	0.449152852
TSSK6	63.824245	0.375038935
TST	663.2811923	1.297640534
TSTA3	6782.062465	17.27340111
TSTD1	155.1420109	147.5118425
TSTD2	331.886074	7.809785924
TTBK1	0.981911462	2.200878237
TTBK2	269.5346962	0.004044382
TTC1	3005.630984	1.407617037
TTC12	637.2605385	62.94346433
TTC13	1499.378802	8.142273181
TTC14	660.8264136	13.78790533
TTC16	1.472867192	4.965544248
TTC17	2477.362617	0.015035379
TTC18	20.12918496	16.12550279
TTC19	1227.880283	0.160429188
TTC21A	15.71058338	10.11215725
TTC21B	693.2294918	0.11079145
TTC22	250.8783784	3.727971893
TTC23	580.3096738	3.5126143
TTC23L	2.454778654	4.88554777
TTC24	0	0.053471547
TTC25	6.3824245	0
TTC26	484.0823505	0.090246139
TTC27	1547.492463	6.948786075
TTC28	0.981911462	16.34092028
TTC28-AS1	177.2350188	0.002443739
TTC29	0.490955731	1.716835341
TTC3	2802.375311	0.008112716
TTC30A	118.3203311	9.873488577
TTC30B	77.08004973	0.742610741
TTC31	627.9323797	0.854432031
TTC32	105.5554821	6.428001162
TTC33	898.939943	3.789861445
TTC34	0.981911462	4.787642691
TTC35	2401.755435	0.016271319
TTC36	0.981911462	57.34782049
TTC37	4549.195801	0.042555758
TTC38	968.6556568	23.54367058
TTC39A	2.945734385	10.93194476
TTC39B	252.3512456	0.031846154
TTC39C	611.7308405	2.308241324
TTC3P1	62.35137781	3.67787244
TTC4	71.18858096	0.718909276
TTC40	3.927645846	0.875223543
TTC5	556.7437987	0.013998877
TTC7A	1665.812794	8.793143731
TTC7B	562.6352675	9.498713556
TTC8	641.6791401	4.828320966
TTC9	262.661316	8.707590097
TTC9B	0	1.475902902
TTC9C	766.3818957	0
TTF1	881.7564925	19.76512673
TTF2	2560.334136	10.52490846
TTI1	2377.698604	15.52716996
TTI2	668.6817053	17.83891608
TTK	2635.450363	8.377506334
TTL	2885.34683	25.80200052
TTLL1	53.51417465	21.70596079
TTLL10	0	0.865014752
TTLL11	516.9763845	0
TTLL12	8864.205719	5.768878338
TTLL13	0.490955731	77.08529048
TTLL2	0	0.008067216
TTLL3	12.764849	0
TTLL4	1271.084387	0.095916902
TTLL5	1193.513381	7.483878192
TTLL6	0	7.400450831
TTLL7	23.07491935	0
TTLL9	0.490955731	0.18639117
TTN	169.3797271	0.009035079
TTPA	3.927645846	0.060362814
TTPAL	1624.081557	0.04380311
TTR	0	7.677573751
TTTY1	0	0
TTTY10	0	0
TTTY11	0	0
TTTY12	0	0
TTTY13	0	0
TTTY14	0	0
TTTY15	0	0
TTTY16	0	0
TTTY17A	0	0
TTTY17B	0	0
TTTY17C	0	0
TTTY18	0	0
TTTY19	0	0
TTTY1B	0	0
TTTY2	0	0
TTTY20	0	0
TTTY21	0	0
TTTY21B	0	0
TTTY22	0	0
TTTY23	0	0
TTTY23B	0	0
TTTY2B	0	0
TTTY3	0	0
TTTY3B	0	0
TTTY4	0	0
TTTY4B	0	0
TTTY4C	0	0
TTTY5	0	0
TTTY6	0	0
TTTY6B	0	0
TTTY7	0	0
TTTY7B	0	0
TTTY8	0	0
TTTY8B	0	0
TTTY9A	0	0
TTTY9B	0	0
TTYH1	1.963822923	0
TTYH2	17.67440631	0.030442003
TTYH3	5182.037738	0.1550819
TUB	279.8447665	31.57685044
TUBA1A	230.2582377	1.306788707
TUBA1B	57746.21305	4.061423167
TUBA1C	28509.79929	968.4190001
TUBA3C	0	539.2317304
TUBA3D	8.346247423	0
TUBA3E	0.981911462	0.150292186
TUBA4A	8503.844213	0.018741168
TUBA4B	3.927645846	169.0248307
TUBA8	9.819114615	0.083627013
TUBAL3	64.80615646	0.136696091
TUBB	65810.16093	1.094964073
TUBB1	99.17305762	777.766304
TUBB2A	561.653356	0.832055251
TUBB2B	21.60205215	10.18892884
TUBB3	4691.082007	0.31408895
TUBB4A	0.981911462	76.63097335
TUBB4B	26682.95301	0.012600829
TUBB6	10721.00029	492.5946179
TUBB8	0.981911462	173.440116
TUBBP5	0.981911462	0.019178462
TUBD1	223.3848575	0.010835289
TUBE1	379.5087799	2.825841983
TUBG1	3849.092929	4.865957608
TUBG2	434.004866	58.12853321
TUBGCP2	4387.671366	7.036701751
TUBGCP3	3084.183901	30.3073049
TUBGCP4	2091.962369	23.36073475
TUBGCP5	1160.128392	20.08835424
TUBGCP6	1077.647829	9.382754627
TUFM	13008.854	5.267357769
TUFT1	610.2579733	184.9241987
TUG1	2596.66486	5.84094115
TULP1	0.981911462	10.71344356
TULP2	0	0.013837274
TULP3	875.8650237	0
TULP4	614.1856192	10.09472135
TUSC1	641.6791401	1.825894635
TUSC2	939.198313	7.614292029
TUSC3	2775.863702	16.38850377
TUSC5	0	21.1732014
TUT1	1538.65526	0
TWF1	3160.772995	16.00247571
TWF2	2856.380442	30.4015765
TWIST1	797.3121068	51.78540678
TWIST2	496.8471995	14.03808069
TWISTNB	3082.220078	12.39902247
TWSG1	2267.72452	23.22576816
TXK	0.981911462	17.71233957
TXLNA	2702.220342	0.009923316
TXLNB	0	16.5451807
TXLNG	3480.385175	0
TXLNG2P	0	24.34162948
TXN	9471.027002	0
TXN2	3118.059846	332.9079515
TXNDC11	1164.546993	68.58243798
TXNDC12	3168.628286	11.24167488
TXNDC15	1306.924155	58.31240173
TXNDC16	276.4080764	10.39353927
TXNDC17	2291.290395	1.755686813
TXNDC2	0.490955731	32.41400789
TXNDC3	0	0.007101381
TXNDC5	115.8655525	0
TXNDC8	0	1.059815083
TXNDC9	1377.130825	0
TXNIP	4927.231714	26.45684503
TXNL1	3156.354393	49.45401875
TXNL4A	3297.258688	67.59776856
TXNL4B	567.5448248	69.79906883
TXNRD1	3846.638151	6.68316971
TXNRD2	1313.30658	29.79049305
TXNRD3	466.8989	19.77224494
TXNRD3NB	1.963822923	4.800504566
TYK2	2797.95671	0.05091627
TYMP	366.7439309	19.41120996
TYMS	1060.955334	6.519862337
TYR	0	19.72302773
TYRO3	603.3845931	0
TYRO3P	1.472867192	4.473114123
TYROBP	0	0.050001783
TYRP1	3.927645846	0
TYSND1	2319.765828	0.040122305
TYW1	1189.09478	18.66877446
TYW1B	45.16792723	10.51227386
TYW3	1658.939414	0.559304249
TYW5	408.9661237	14.18651967
U2AF1	3509.842519	2.238532257
U2AF1L4	202.7647168	108.8149383
U2AF2	17301.27995	7.952514715
U2SURP	7163.535068	162.8290206
UACA	1172.402285	28.22413936
UAP1	6675.034116	4.942603754
UAP1L1	165.4520813	84.40344122
UBA1	17281.15077	1.444385035
UBA2	8440.510923	143.14306
UBA3	2702.711298	93.38636116
UBA5	1994.262178	38.05963638
UBA52	28639.4116	19.94101822
UBA6	2580.954277	300.2029645
UBA7	62.35137781	11.78919233
UBAC1	3011.031497	0.555411514
UBAC2	3734.700244	47.50464669
UBAC2-AS1	20.12918496	40.91919157
UBAP1	2564.261782	0.350616941
UBAP1L	1.472867192	26.89344151
UBAP2	2187.698736	0.031314614
UBAP2L	11939.55242	15.06331816
UBASH3A	0	95.22274572
UBASH3B	965.2189667	0
UBB	12730.97305	4.104897907
UBC	18908.66901	384.9200377
UBD	1.472867192	214.5543972
UBE2A	2488.163644	0.043675646
UBE2B	2869.636246	40.72476686
UBE2C	6062.812319	32.02803093
UBE2D1	988.7848418	228.6050413
UBE2D2	6777.152908	11.00439366
UBE2D3	11000.3541	71.51255657
UBE2D4	230.2582377	145.369625
UBE2DNL	0	1.697112926
UBE2E1	3538.317952	0
UBE2E2	1094.340324	57.94543307
UBE2E3	2308.473846	18.27912956
UBE2F	1162.58317	46.51502404
UBE2F-SCLY	0	15.51044985
UBE2G1	2574.571852	0
UBE2G2	3119.532713	17.95071147
UBE2H	5978.858889	27.06394993
UBE2I	5526.688661	34.59736902
UBE2J1	2241.703867	55.58494919
UBE2J2	2583.900011	15.15381677
UBE2K	5684.776407	33.25375915
UBE2L3	3417.051886	32.60582527
UBE2L6	87.39012008	33.22102862
UBE2M	5228.678533	1.782335279
UBE2MP1	759.5085155	100.9143362
UBE2N	5632.735099	23.17896887
UBE2NL	14.72867192	64.76682408
UBE2O	1864.15891	0.364455563
UBE2Q1	3538.317952	10.23336409
UBE2Q2	1258.319538	32.2941993
UBE2Q2P1	28.96638812	12.17496627
UBE2Q2P2	0	0.395824127
UBE2Q2P3	0	0
UBE2QL1	0	0
UBE2R2	3604.10602	0
UBE2S	5450.099567	23.71783808
UBE2T	3658.11115	134.5198627
UBE2U	0	118.9500979
UBE2V1	18.16536204	0
UBE2V2	3853.020575	0.229793744
UBE2W	930.8520655	74.2660692
UBE2Z	3446.50923	6.790779992
UBE3A	3247.181203	32.3740303
UBE3B	1300.050775	18.30218525
UBE3C	9819.605571	6.888222228
UBE3D	411.4209024	55.77574804
UBE4A	2579.481409	6.611992945
UBE4B	2161.678083	12.39405135
UBFD1	1397.750965	11.19336779
UBIAD1	1482.195351	8.316573966
UBL3	1969.714392	11.89069873
UBL4A	3139.661898	13.29370907
UBL4B	0	39.9759655
UBL5	5233.58809	0
UBL7	1811.626647	319.4412516
UBLCP1	2674.726821	38.43330382
UBN1	2575.553764	32.91188335
UBN2	546.9246841	12.15490614
UBOX5	515.5035173	1.110744815
UBP1	3989.015312	3.559099455
UBQLN1	8303.043319	29.04293007
UBQLN2	1272.557254	59.1081539
UBQLN3	0	10.91101241
UBQLN4	3281.057149	0
UBQLNL	0.490955731	27.49635135
UBR1	1322.143783	0.006165386
UBR2	2181.807268	5.031917107
UBR3	2028.138124	12.40959282
UBR4	4497.64545	7.508171439
UBR5	7097.747	8.352587176
UBR7	2219.610859	19.21168375
UBTD1	575.8910722	17.98129927
UBTD2	1165.528905	10.85730478
UBTF	4873.717539	11.33706871
UBTFL1	0	30.22617305
UBXN1	4048.420956	0
UBXN10	0	92.59109757
UBXN11	195.4003808	0
UBXN2A	990.257709	3.123170103
UBXN2B	1920.618819	15.38293629
UBXN4	3995.888693	11.12047558
UBXN6	3295.294865	29.26021606
UBXN7	687.3380231	52.10165994
UBXN8	1602.970461	4.265491362
UCA1	1.472867192	32.81848912
UCHL1	16.20153912	0.030603928
UCHL3	2761.13503	0.425710247
UCHL5	5131.960254	96.99610453
UCK1	718.7591898	79.13386559
UCK2	5757.437855	9.909623942
UCKL1	1868.086556	34.33327187
UCKL1-AS1	33.87594542	27.81023115
UCMA	0.490955731	0.278085007
UCN	2.945734385	0.017584164
UCN2	9.819114615	0.140788054
UCN3	0	0.193983091
UCP1	0.490955731	0
UCP2	2.945734385	0.01447067
UCP3	13.25580473	0.052688081
UEVLD	976.0199928	0.1670023
UFC1	4394.544746	13.97950931
UFD1L	2368.370445	115.3672111
UFL1	1498.39689	39.77510702
UFM1	2700.747475	10.48721899
UFSP1	124.7027556	30.49153684
UFSP2	795.8392396	3.671856223
UG0898H09	3.436690115	9.902830637
UGCG	395.2193633	0.01430212
UGDH	676.0460413	7.138715298
UGGT1	2835.760301	6.569338725
UGGT2	1389.404718	7.68237975
UGP2	5309.686228	8.324393624
UGT1A1	0	73.03347275
UGT1A10	0	0
UGT1A3	0	0
UGT1A4	0	0
UGT1A5	0	0
UGT1A6	2.945734385	0
UGT1A7	0.490955731	0.041452006
UGT1A8	0	0.006178628
UGT1A9	0	0
UGT2A1	0	0
UGT2A2	0	0
UGT2A3	0	0
UGT2B10	0	0
UGT2B11	0	0
UGT2B15	0	0
UGT2B17	0.490955731	0
UGT2B28	0	0.00695712
UGT2B4	0	0
UGT2B7	1.963822923	0
UGT3A1	0	0.030587658
UGT3A2	0	0
UGT8	1227.389327	0
UHMK1	5219.84133	12.41485088
UHRF1	2749.843048	18.12170317
UHRF1BP1	1242.117999	20.31620797
UHRF1BP1L	1012.841673	3.786010295
UHRF2	1892.634342	8.264552226
UIMC1	2296.199953	15.38133903
ULBP1	0.490955731	25.98425987
ULBP2	96.22732323	0.004585224
ULBP3	92.79063312	2.102336958
ULK1	906.304279	3.718942458
ULK2	943.6169145	5.112164062
ULK3	977.9838157	4.259089886
ULK4	165.4520813	10.94029083
ULK4P1	0	1.121553952
ULK4P2	0	0
ULK4P3	0	0
UMOD	0	0
UMODL1	0	0
UMPS	2650.179035	0
UNC119	771.7824088	11.53528479
UNC119B	1956.949543	14.94474968
UNC13A	1.472867192	11.92967355
UNC13B	1359.456418	0.004405016
UNC13C	0	6.291086748
UNC13D	467.8808114	0
UNC45A	4517.283679	3.144713341
UNC45B	0.490955731	35.24051901
UNC50	863.5911304	0.002543113
UNC5A	32.40307823	22.27217035
UNC5B	2376.716693	0.255334548
UNC5C	3.436690115	10.15490733
UNC5CL	7.364335962	0.010209585
UNC5D	0.981911462	0.069175278
UNC79	2.454778654	0.003955409
UNC80	0	0.008540462
UNC93A	0	0
UNC93B1	2890.256387	0
UNCX	0	36.75247515
UNG	2660.980061	0
UNK	861.6273075	37.23928663
UNKL	298.0101286	9.763546753
UNQ6494	0	2.159533678
UNQ6975	34.36690115	0
UOX	0	0.922041425
UPB1	0	0
UPF1	8727.720026	0
UPF2	1555.838711	48.05518406
UPF3A	747.725578	8.660917479
UPF3B	520.9040303	9.414094458
UPK1A	0.490955731	6.428500778
UPK1B	3.436690115	0.011828821
UPK2	0.490955731	0.049115572
UPK3A	0	0.01548315
UPK3B	5.891468769	0
UPK3BL	0	0.110609519
UPP1	6344.129953	0
UPP2	0.490955731	103.3748949
UPRT	432.0410431	0.005987033
UQCC	1751.239092	4.996165258
UQCR10	2934.933359	21.73112219
UQCR11	7196.920057	91.13580577
UQCRB	7216.558287	158.2978993
UQCRBP1	318.6302693	42.80355414
UQCRC1	12894.95227	11.72753292
UQCRC2	10202.06009	235.5309982
UQCRFS1	5623.897896	180.0580269
UQCRH	5484.466468	134.833845
UQCRHL	1617.699133	307.8198203
UQCRQ	6869.452585	88.25842331
URB1	4070.513964	127.217937
URB2	2794.52002	11.07405229
URGCP	2496.509891	14.61232424
URGCP-MRPS24	0	20.24968385
URI1	5747.127784	0
URM1	1970.696303	49.30521345
UROC1	0	37.40638727
UROD	2055.631645	0
UROS	1457.156609	42.32267333
USE1	892.0665628	31.76432709
USF1	1516.071297	30.82010448
USF2	4840.33255	25.08744261
USH1C	0	88.68689178
USH1G	1.472867192	0
USH2A	7.855291692	0.012128032
USHBP1	0	0.018333589
USMG5	3917.826732	0
USO1	4283.588751	191.3051548
USP1	3099.894484	32.94803317
USP10	4583.071747	25.94845859
USP11	671.136484	39.9147457
USP12	1602.970461	6.014902965
USP13	1217.570212	10.45021316
USP14	5236.533824	4.508586785
USP15	2717.43997	37.52889038
USP16	2307.98289	9.639737119
USP17	0	22.88272796
USP17L2	0	0
USP17L5	0	0
USP17L6P	0	0
USP18	177.2350188	0
USP19	2495.037024	2.565498265
USP2	38.294547	15.24477717
USP20	644.6248745	0.375733425
USP21	1220.024991	4.346603014
USP22	8857.823295	15.7461929
USP24	3950.22981	49.83932276
USP25	2076.742741	10.78185455
USP26	0	12.30656746
USP27X	67.26093512	0
USP28	1901.962501	0.73038804
USP29	0	12.09529418
USP3	1577.440763	0
USP30	338.2684985	8.181870926
USP31	1156.200746	2.649858302
USP32	1360.929286	3.171125058
USP32P1	102.6097477	5.702520272
USP32P2	0.490955731	0.772212654
USP33	1841.08399	0.003015481
USP34	3193.667029	12.5411354
USP35	441.369202	8.331871746
USP36	2033.047681	3.007227386
USP37	586.6920983	11.42376433
USP38	1536.691437	2.146976798
USP39	3131.315651	8.683016141
USP4	1789.533639	42.8692389
USP40	1404.13339	13.24636673
USP42	898.939943	7.364446869
USP43	242.532131	5.162058495
USP44	0.981911462	1.753175435
USP45	645.606786	0.008486045
USP46	815.9684245	2.970282316
USP47	3169.119242	2.990486919
USP48	2373.280003	11.98035192
USP49	24.54778654	20.33679809
USP5	5502.140875	0.226874546
USP50	0	51.46041969
USP51	0	0
USP53	1493.978289	0
USP54	414.3666368	6.655016583
USP6	2.454778654	1.976871229
USP6NL	1036.898503	0.009056697
USP7	6075.577168	6.588306925
USP8	2305.037156	33.07937132
USP9X	4556.069182	11.91673867
USP9Y	0	10.82404257
USPL1	845.4257684	0
UST	797.3121068	6.359174122
UTF1	0	5.329538278
UTP11L	2497.000847	0
UTP14A	2291.290395	35.82577958
UTP14C	751.6532238	27.20543479
UTP15	1599.533771	3.984380057
UTP18	2723.331439	12.86726277
UTP20	2848.034194	42.66694921
UTP23	2120.928757	9.325066156
UTP3	1914.236394	16.84875697
UTP6	2660.980061	27.06689983
UTRN	1103.668483	38.10383507
UTS2	0	2.616726254
UTS2D	0	0
UTS2R	0	0
UTY	0	0
UVRAG	1250.464246	0
UXS1	1637.337362	7.112338641
UXT	889.1208284	23.10143374
VAC14	1209.223965	38.30756694
VAMP1	35.83976835	11.51362147
VAMP2	962.2732323	0.384622994
VAMP3	3310.514493	13.11271563
VAMP4	824.8056277	44.08648869
VAMP5	25.529698	4.697679172
VAMP7	0	1.129848948
VAMP8	3315.42405	0
VANGL1	2199.97263	125.6586204
VANGL2	124.7027556	7.42814509
VAPA	4950.797589	0.68366335
VAPB	3047.853177	20.96050655
VARS	11855.10803	11.52341171
VARS2	8242.655764	81.49383736
VASH1	118.3203311	67.5119917
VASH2	13.25580473	0.575544901
VASN	54.98704185	0.091079702
VASP	7926.971229	0.574533088
VAT1	3894.751812	101.994546
VAT1L	188.0360449	41.46331836
VAV1	2.454778654	1.466333006
VAV2	2646.251389	0.025137795
VAV3	725.1416143	16.27391502
VAX1	0	5.419627775
VAX2	0	0
VBP1	2457.724388	0
VCAM1	0	44.39305439
VCAN	3618.834691	0
VCL	6881.235522	12.78853272
VCP	16820.14334	37.59514941
VCPIP1	1008.914027	128.2640739
VCX	0	3.616640646
VCX2	0	0
VCX3A	0	0
VCX3B	0	0
VCY	0	0
VCY1B	0	0
VDAC1	21062.98276	0
VDAC2	2932.47858	299.2704999
VDAC3	9399.838421	47.50606221
VDR	3865.294468	180.1721425
VEGFA	1135.08965	23.77078534
VEGFB	2282.453192	9.512429198
VEGFC	600.4388587	38.26638118
VENTX	0	8.49007912
VENTXP1	0	0
VENTXP7	0	0
VEPH1	30.43925531	0
VEZF1	1757.13056	0.316689796
VEZT	2854.907574	11.12595324
VGF	319.121225	18.3506068
VGLL1	2.945734385	3.665033339
VGLL2	0.490955731	0.071324857
VGLL3	1713.4355	0.007349947
VGLL4	814.4955573	4.830602707
VHL	1615.244354	6.684257953
VHLL	0	10.52554584
VIL1	0	0
VILL	35.34881262	0
VIM	26246.00241	0.374146289
VIP	0	361.6867523
VIPR1	22.58396362	0
VIPR2	1.963822923	0.242276429
VIT	0	0.014636323
VKORC1	2202.918364	0
VKORC1L1	1626.536336	68.62341097
VLDLR	2.945734385	41.69176076
VMA21	1426.226398	0.024137345
VMAC	106.0464378	8.828454107
VMO1	3.436690115	1.862656346
VMP1	2624.649337	0.133360164
VN1R1	2.945734385	35.56708692
VN1R10P	0	0.055145736
VN1R2	0	0
VN1R4	0	0
VN1R5	0	0
VNN1	29.94829958	0
VNN2	0.490955731	0.228672041
VNN3	0.490955731	0.008471052
VOPP1	1334.908632	0.008299969
VPRBP	1482.195351	13.30713777
VPREB1	0	7.496734011
VPREB3	0.490955731	0
VPS11	1074.702095	0.02467212
VPS13A	1465.011901	9.821035369
VPS13B	1490.541599	4.052820655
VPS13C	1130.671048	5.210829562
VPS13D	2363.460888	2.389956918
VPS16	1444.882716	4.268777248
VPS18	1044.753795	17.01433258
VPS25	1725.709394	7.868592486
VPS26A	3179.429312	46.17280319
VPS26B	4695.500609	35.53978946
VPS28	2950.152986	37.55585731
VPS29	2610.902576	86.9980191
VPS33A	864.5730419	70.14515748
VPS33B	587.183054	9.779904713
VPS35	5720.616175	6.576100951
VPS36	2072.32414	51.28536605
VPS37A	1640.283096	13.77051824
VPS37B	2177.879622	10.59445111
VPS37C	1412.970593	23.2447147
VPS37D	6.3824245	15.40629306
VPS39	1958.42241	0.116795753
VPS41	1937.311314	11.93616863
VPS45	1309.86989	11.75614275
VPS4A	5828.626436	13.69596779
VPS4B	2896.638812	78.87529903
VPS52	1399.223833	25.20483895
VPS53	1394.314275	13.98633973
VPS54	1091.885545	5.184025798
VPS72	2194.081161	8.092505441
VPS8	792.8935052	48.77193383
VRK1	1633.900672	4.648771594
VRK2	988.7848418	28.32511257
VRK3	847.3895913	15.0215537
VRTN	0	12.34843004
VSIG1	23.56587508	0
VSIG10	459.534564	0.217490823
VSIG10L	90.82681019	2.695891083
VSIG2	3.436690115	0.726258611
VSIG4	0	0.090383235
VSIG8	1.963822923	0
VSNL1	1031.988946	0.031769953
VSTM1	0.490955731	15.10986745
VSTM2A	0	0.014199256
VSTM2B	0	0
VSTM2L	2139.094119	0
VSTM4	0	32.02371896
VSTM5	0.490955731	0
VSX1	0	0.024013099
VSX2	0.490955731	0
VTA1	2698.783652	0.004810651
VTCN1	2.454778654	24.43386981
VTI1A	774.7281432	0.027324936
VTI1B	1183.694267	5.177397205
VTN	0	26.19294052
VTRNA1-1	0	0
VTRNA1-2	0.490955731	0
VTRNA1-3	2.454778654	0.165331566
VTRNA2-1	0	0.826657829
VWA1	32.89403396	0
VWA2	5.891468769	0.216152898
VWA3A	0	0.058829637
VWA3B	0.981911462	0
VWA5A	71.18858096	0.006096142
VWA5B1	0	0.612887953
VWA5B2	3.927645846	0
VWA7	23.07491935	0.028760502
VWC2	0	0.233358914
VWC2L	0	0
VWCE	4.909557308	0
VWDE	2.945734385	0.040909688
VWF	1.963822923	0.015538905
WAC	4219.764506	0.006552259
WAPAL	2882.401095	22.38036899
WARS	3827.490877	13.4406432
WARS2	1016.769318	41.91233982
WAS	3.436690115	10.58409861
WASF1	1794.443196	0.055383346
WASF2	6685.835142	17.02216544
WASF3	1071.265405	36.24037334
WASH1	91.80872165	6.506126133
WASH2P	106.5373936	1.473044493
WASH3P	146.7957635	1.603130268
WASH5P	1.472867192	1.691219041
WASH7P	63.33328927	0.038052503
WASL	2667.362485	1.055469945
WBP1	28.47543238	17.71648981
WBP11	5557.618872	0.684383167
WBP11P1	91.80872165	61.16646855
WBP2	2525.967235	0.905344747
WBP2NL	0	38.22566572
WBP4	926.9244197	0
WBP5	1122.815756	11.69035802
WBSCR16	1303.487465	31.46423369
WBSCR17	1.472867192	16.133972
WBSCR22	4355.268288	0.013322488
WBSCR27	17.18345058	101.916214
WBSCR28	1.963822923	0.54484266
WDFY1	1898.034855	0.067609148
WDFY2	2102.272439	12.10183885
WDFY3	1486.122997	16.22112972
WDFY3-AS2	22.09300788	3.055646188
WDFY4	0	0.413593023
WDHD1	1793.461284	0
WDPCP	85.91725288	8.816139307
WDR1	10249.19184	0.764865722
WDR11	2268.215476	102.8522603
WDR12	2614.830222	14.12398928
WDR13	2101.290528	33.76305201
WDR16	1.472867192	29.09398008
WDR17	127.1575343	0.020770897
WDR18	4710.720237	0.502958846
WDR19	457.0797853	89.56067784
WDR20	723.1777914	2.987142725
WDR24	440.8782462	8.722686494
WDR25	196.873248	4.092742051
WDR26	6785.008199	2.815680907
WDR27	459.0436083	29.08761411
WDR3	4624.802984	4.055147361
WDR31	17.67440631	35.19372246
WDR33	2577.517587	0.207584071
WDR34	3263.382742	21.03487262
WDR35	1255.373804	52.85208727
WDR36	2432.685646	5.330361566
WDR37	839.0433439	10.84974244
WDR38	0.981911462	5.347399
WDR4	1476.303882	0.023143759
WDR41	1853.848839	23.89625724
WDR43	5449.608612	21.34121939
WDR44	765.89094	45.83999228
WDR45	721.2139685	5.470209682
WDR45L	2514.675253	12.08456969
WDR46	2622.685514	28.58908047
WDR47	762.9452056	33.89435666
WDR48	971.6013912	5.152719465
WDR49	0	7.752078345
WDR5	3739.609801	0
WDR52	52.53226319	35.35390665
WDR53	388.8369388	0.228281155
WDR54	370.180621	7.26994653
WDR55	1571.058338	9.779459022
WDR59	1362.402153	17.88896538
WDR5B	174.2892844	10.97475207
WDR6	3172.064976	1.22101038
WDR60	983.8752845	21.85140618
WDR61	1868.577511	7.692881729
WDR62	1581.368409	46.43334923
WDR63	31.9121225	9.846003336
WDR64	0.490955731	0.313321047
WDR65	5.400513038	0.003311961
WDR66	115.3745967	0.05228761
WDR67	1319.198049	0.940905738
WDR69	54.49608612	11.5751407
WDR7	705.0124294	0.96413462
WDR70	999.0949121	2.866787395
WDR72	0	13.91213264
WDR73	590.6197441	0
WDR74	4414.182975	9.434987465
WDR75	2783.718993	95.44292356
WDR76	1155.70979	30.7412017
WDR77	3636.018142	8.552557216
WDR78	12.27389327	44.42317146
WDR81	1131.652959	0.129234917
WDR82	7421.286826	9.313136392
WDR83	410.9299467	50.76493569
WDR83OS	1421.807796	8.448617047
WDR85	809.0950443	48.60632284
WDR86	0	12.89694156
WDR87	0	0
WDR88	5.891468769	0
WDR89	783.0743906	0.100880277
WDR90	784.5472578	7.335646597
WDR91	405.0384779	4.17916114
WDR92	473.7722802	2.577470273
WDR93	1.472867192	8.757357482
WDR96	3.436690115	0.018039941
WDSUB1	204.237584	0.018901243
WDTC1	1651.084123	3.27513959
WDYHV1	997.1310892	10.10716148
WEE1	1790.024594	21.76869723
WEE2	0.490955731	16.00351033
WFDC1	0	0.004717562
WFDC10A	0	0
WFDC10B	0.490955731	0
WFDC11	0	0.026104984
WFDC12	28.47543238	0
WFDC13	0	1.082053283
WFDC2	85.91725288	0
WFDC3	1.963822923	4.478955676
WFDC5	12.27389327	0.057940972
WFDC6	0	0.354631317
WFDC8	0	0
WFDC9	0	0
WFIKKN1	0.981911462	0
WFIKKN2	0	0.014782987
WFS1	569.5086477	0
WHAMM	419.7671498	4.596490805
WHAMMP2	18.16536204	2.893010709
WHAMMP3	38.78550273	0.101623508
WHSC1	6130.073254	0.317675105
WHSC1L1	2729.713863	23.57995195
WHSC2	1947.130428	17.03209137
WIBG	1520.489898	23.21788121
WIF1	0	38.61878783
WIPF1	19.63822923	0
WIPF2	2073.306051	0.124832686
WIPF3	3.436690115	11.01014729
WIPI1	356.4338605	0.024116628
WIPI2	2931.005713	5.46450673
WISP1	0.490955731	19.41477775
WISP2	46.14983869	0.00304034
WISP3	2.945734385	0.965772532
WIZ	3340.462792	0.067768416
WLS	1942.220871	23.52588695
WNK1	7745.808564	23.1593389
WNK2	0.490955731	21.00851157
WNK3	0.981911462	0.002113717
WNK4	10.31007035	0.00256077
WNT1	0	0.072628221
