	SL27417 (norm counts)	SL27417 (RPKM)
DUSP26	0	0
DUSP27	0	0
DUSP28	82.39304588	1.550350587
DUSP3	1670.331748	11.84246257
DUSP4	9531.377353	46.20636214
DUSP5	421.3280755	4.874859755
DUSP5P	14.9805538	0.177117712
DUSP6	3164.641989	35.56582948
DUSP7	5157.055644	46.62623755
DUSP8	76.7753382	0.502035117
DUSP9	16.85312302	0.207140505
DUT	4585.922031	71.69367977
DUX2	0	0
DUX4	0	0
DUX4L2	0	0
DUX4L3	0	0
DUX4L4	0	0
DUX4L5	0	0
DUX4L6	0	0
DUX4L7	0	0
DUXA	0	0
DVL1	5123.349398	51.43293765
DVL2	1267.729365	12.33649059
DVL3	2664.666006	15.41844421
DYDC1	0	0
DYDC2	0	0
DYM	2020.502193	22.59870387
DYNC1H1	10806.59699	22.12786946
DYNC1I1	3.745138449	0.036726053
DYNC1I2	2784.510437	31.46932428
DYNC1LI1	2202.141408	25.81680846
DYNC1LI2	2621.596914	17.7097226
DYNC2H1	689.1054746	1.479823103
DYNC2LI1	432.5634909	9.114182238
DYNLL1	8638.161832	344.1505266
DYNLL2	1700.292856	32.68865361
DYNLRB1	4100.926602	175.8595516
DYNLRB2	0	0
DYNLT1	1900.657763	73.71231053
DYNLT3	481.2502907	6.356431032
DYRK1A	677.8700593	3.698459378
DYRK1B	368.8961372	4.416959166
DYRK2	732.1745668	3.515598739
DYRK3	969.9908583	12.81469278
DYRK4	558.0256289	8.895282665
DYSF	67.41249208	0.291437952
DYTN	0	0
DYX1C1	7.490276898	0.116475172
DYX1C1-CCPG1	0	0
DZANK1	58.04964596	0.487277349
DZANK1-AS1	0	0
DZIP1	1945.599424	7.639883296
DZIP1L	142.3152611	1.490965776
DZIP3	237.8162915	1.260665614
E2F1	1056.129043	11.45280085
E2F2	593.6044442	3.342686968
E2F3	1123.541535	7.059177293
E2F4	3801.315526	53.11518644
E2F5	535.5547982	9.07715422
E2F6	415.7103678	3.675474036
E2F7	1108.560981	5.651811332
E2F8	511.2113983	4.254497152
E4F1	979.3537044	11.17635946
EAF1	1196.571734	7.796469143
EAF2	91.755892	2.642573548
EAPP	1009.314812	21.96368507
EARS2	1913.765747	14.30828609
EBAG9	1408.172057	26.47131655
EBF1	0	0
EBF2	0	0
EBF3	0	0
EBF4	1.872569224	0.018902556
EBI3	0	0
EBLN1	1.872569224	0.046779378
EBLN2	9.362846122	0.164614971
EBNA1BP2	7992.12545	162.5320186
EBP	4909.876507	124.4655512
EBPL	3095.356928	92.80745322
ECD	1322.033872	17.88220285
ECE1	2771.402452	15.8787401
ECE2	1490.565103	13.53945081
ECEL1	0	0
ECEL1P2	0	0
ECH1	3406.203419	79.38721863
ECHDC1	3123.445466	43.18879538
ECHDC2	544.9176443	10.69446384
ECHDC3	565.5159058	10.01509898
ECHS1	4241.369293	93.76361591
ECI1	2745.186483	78.71217179
ECI2	1911.893178	40.0527119
ECM1	282.7579529	3.86947006
ECM2	56.17707673	0.510439578
ECRP	0	0
ECSCR	0	0
ECSIT	3074.758667	57.54112362
ECT2	5121.476829	38.46803769
ECT2L	9.362846122	0.062262431
EDA	230.3260146	1.279487634
EDA2R	348.2978757	2.970627155
EDAR	24.34339992	0.169182821
EDARADD	1786.43104	18.46383972
EDC3	1258.366519	9.554961722
EDC4	2451.193115	14.96921524
EDDM3A	0	0
EDDM3B	0	0
EDEM1	1958.707409	9.314542864
EDEM2	1406.299488	21.59227401
EDEM3	2649.685453	11.70287465
EDF1	5295.625767	264.5841646
EDIL3	0	0
EDN1	237.8162915	3.317414314
EDN2	0	0
EDN3	0	0
EDNRA	0	0
EDNRB	0	0
EEA1	1571.085579	5.75379902
EED	1825.754994	24.21342693
EEF1A1	72573.29286	604.8446007
EEF1A2	1.872569224	0.029801141
EEF1B2	9095.068723	303.5491415
EEF1D	29039.80353	587.7036929
EEF1DP3	1.872569224	0.095770742
EEF1E1	333.317322	11.48548275
EEF1E1-MUTED	0	0
EEF1G	20452.20107	390.8838943
EEF2	194754.6896	1809.566801
EEF2K	1440.005734	5.687427218
EEFSEC	1018.677658	13.46703976
EEPD1	46.81423061	0.292183658
EFCAB1	5.617707673	0.076733059
EFCAB10	5.617707673	0.216146614
EFCAB11	200.364907	8.492460083
EFCAB2	352.0430142	2.79293604
EFCAB3	0	0
EFCAB4A	22.47083069	0.362352911
EFCAB4B	0	0
EFCAB5	3.745138449	0.027294781
EFCAB6	5.617707673	0.03476484
EFCAB7	219.0905993	2.726099672
EFCAB9	0	0
EFEMP1	5591.491704	53.32778869
EFEMP2	13.10798457	0.192311306
EFHA1	2441.830269	37.12095879
EFHA2	0	0
EFHB	1.872569224	0.019241764
EFHC1	189.1294917	0.991418854
EFHC2	0	0
EFHD1	0	0
EFHD2	9029.5288	109.1890354
EFNA1	863.2544125	16.4931816
EFNA2	1.872569224	0.025577686
EFNA3	488.7405676	8.031969266
EFNA4	385.7492602	10.17626852
EFNA5	852.0189971	4.668239683
EFNB1	6288.087456	55.2278327
EFNB2	4147.740832	27.6420543
EFNB3	46.81423061	0.425366315
EFR3A	4700.148753	25.46087637
EFR3B	3.745138449	0.01471018
EFS	0	0
EFTUD1	1486.819964	12.09638228
EFTUD2	7276.804006	52.02111948
EGF	3.745138449	0.020115907
EGFEM1P	0	0
EGFL6	3.745138449	0.045222322
EGFL7	198.4923378	3.80855447
EGFL8	0	0
EGFLAM	370.7687064	2.40534233
EGFLAM-AS4	0	0
EGFR	9044.509354	104.1518144
EGLN1	3570.989511	14.70452244
EGLN2	0	0
EGLN3	26.21596914	0.281778177
EGOT	0	0
EGR1	2170.307731	20.22336416
EGR2	0	0
EGR3	18.72569224	0.13993115
EGR4	13.10798457	0.161449032
EHBP1	2451.193115	14.45824829
EHBP1L1	3913.669679	22.14529069
EHD1	3606.568326	30.51086035
EHD2	10932.05913	89.2262648
EHD3	69.28506131	0.518807297
EHD4	2496.134776	25.24947334
EHF	1340.759565	7.196200495
EHHADH	383.876691	2.871159983
EHMT1	2655.30316	19.95713872
EHMT2	2205.886546	16.78453363
EI24	11621.16461	154.6482979
EID1	4460.459893	62.32530744
EID2	623.5655517	13.09139907
EID2B	52.43193828	0.821449901
EID3	0	0
EIF1	19182.59914	423.7474259
EIF1AD	951.265166	9.851073568
EIF1AX	5518.461504	36.4278866
EIF1AY	0	0
EIF1B	1228.405411	35.5887116
EIF2A	5947.279857	44.93657354
EIF2AK1	8726.172586	57.28504785
EIF2AK2	1477.457118	10.53896891
EIF2AK3	398.8572448	2.515207277
EIF2AK4	3421.183973	18.25500926
EIF2B1	2273.299038	35.67313456
EIF2B2	1292.072765	24.61364283
EIF2B3	2241.465362	37.00285858
EIF2B4	1627.262656	27.20168643
EIF2B5	2539.203868	25.72969698
EIF2C1	822.0578895	3.218495243
EIF2C2	1874.441794	15.95679304
EIF2C3	292.120799	2.438786328
EIF2C4	471.8874446	1.956921832
EIF2D	4441.7342	68.37798714
EIF2S1	5971.623257	41.95110968
EIF2S2	6067.124287	68.59454228
EIF2S3	9617.515537	81.33873149
EIF3A	17898.01665	98.93623377
EIF3B	20251.83616	195.5428287
EIF3C	0	0
EIF3CL	0	0
EIF3D	11915.15798	179.917916
EIF3E	24804.05195	484.5209014
EIF3F	6430.402717	150.3511696
EIF3G	8967.734016	234.6656921
EIF3H	19313.67898	445.1634204
EIF3I	12991.88528	262.2012289
EIF3IP1	5.617707673	0.166384666
EIF3J	5514.716366	63.15592163
EIF3K	12276.56384	411.6136309
EIF3L	11697.93995	170.2131433
EIF3M	11630.52745	255.9526114
EIF4A1	0	0
EIF4A2	4662.697369	72.46720736
EIF4A3	4140.250555	70.21413564
EIF4B	11323.4261	82.40238225
EIF4E	1359.485257	8.372285498
EIF4E1B	0	0
EIF4E2	2649.685453	77.22495729
EIF4E3	183.511784	0.875747881
EIF4EBP1	6057.761441	206.6662117
EIF4EBP2	4282.565816	16.61328489
EIF4EBP3	50.55936906	2.14607198
EIF4ENIF1	840.7835818	6.712303704
EIF4G1	29609.06458	158.5988073
EIF4G2	49257.93345	369.8872159
EIF4G3	3640.274572	17.14780573
EIF4H	14883.1802	173.1967016
EIF5	9066.980185	45.92978706
EIF5A	36153.69402	808.4265688
EIF5A2	316.4641989	1.670603903
EIF5AL1	3198.348235	24.35518633
EIF5B	8140.058419	50.85924286
EIF6	8218.706326	222.8531802
ELAC1	239.6888607	3.140283517
ELAC2	5930.426734	45.8532409
ELANE	0	0
ELAVL1	5481.01012	26.44799545
ELAVL2	533.682229	4.149428016
ELAVL3	0	0
ELAVL4	0	0
ELF1	4211.408186	33.95548733
ELF2	833.2933049	7.636863824
ELF3	488.7405676	4.486893865
ELF4	1932.49144	13.67127336
ELF5	0	0
ELFN1	0	0
ELFN2	101.1187381	0.353313597
ELK1	1863.206378	19.04170357
ELK2AP	0	0
ELK3	2119.748362	28.84600455
ELK4	2011.139347	8.29018143
ELL	1153.502642	8.390041732
ELL2	2250.828208	10.89351712
ELL3	202.2374762	2.809700328
ELMO1	5.617707673	0.036920284
ELMO2	928.7943353	7.516643021
ELMO3	2179.670577	25.54311748
ELMOD1	1.872569224	0.018428001
ELMOD2	880.1075355	5.841362253
ELMOD3	295.8659375	3.463718084
ELN	3.745138449	0.032329349
ELOF1	3505.449588	100.8576304
ELOVL1	4855.571999	97.65733282
ELOVL2	0	0
ELOVL3	41.19652294	0.920483593
ELOVL4	290.2482298	2.775438599
ELOVL5	6333.029117	63.12115562
ELOVL6	4685.1682	41.63788915
ELOVL7	378.2589833	2.871429392
ELP2	2187.160854	25.07742015
ELP3	2441.830269	22.25635513
ELP4	1014.93252	19.03617254
ELSPBP1	0	0
ELTD1	0	0
EMB	2672.156283	18.14782054
EMBP1	74.90276898	0.51797389
EMCN	0	0
EMD	3134.680882	68.67430338
EME1	312.7190605	3.927074007
EME2	116.0992919	2.554993061
EMG1	3016.709021	82.87646803
EMID1	0	0
EMID2	0	0
EMILIN1	20.59826147	0.153296643
EMILIN2	0	0
EMILIN3	3.745138449	0.028608472
EML1	492.485706	3.218209795
EML2	3288.231558	38.3647719
EML3	2608.48893	23.56212037
EML4	1599.174118	8.585544588
EML5	50.55936906	0.207140505
EML6	61.79478441	0.231034193
EMP1	18233.20654	190.2353536
EMP2	2715.225375	15.31943305
EMP3	1977.433101	70.08186731
EMR1	0	0
EMR2	322.0819066	1.431416233
EMR3	0	0
EMR4P	0	0
EMX1	0	0
EMX2	1.872569224	0.019523418
EMX2OS	0	0
EN1	0	0
EN2	0	0
ENAH	9160.608646	20.38088352
ENAM	0	0
ENC1	711.5763053	3.766600599
ENDOD1	2417.486869	15.04976671
ENDOG	353.9155834	9.050335077
ENDOU	1.872569224	0.023500255
ENDOV	127.3347073	1.390645607
ENG	3454.890219	32.40533078
ENGASE	859.509274	5.607787731
ENHO	1.872569224	0.050822578
ENKUR	9.362846122	0.082555999
ENO1	117185.3821	1451.311767
ENO1-AS1	1.872569224	0.123164625
ENO2	14.9805538	0.18145199
ENO3	16.85312302	0.334124807
ENO4	9.362846122	0.095905109
ENOPH1	2816.344114	40.95935285
ENOSF1	863.2544125	4.729798888
ENOX1	279.0128144	2.716931951
ENOX2	986.8439813	6.991519708
ENPEP	0	0
ENPP1	31.83367682	0.125339974
ENPP2	7.490276898	0.069795907
ENPP3	1.872569224	0.017415635
ENPP4	5.617707673	0.035084534
ENPP5	1.872569224	0.018606701
ENPP6	0	0
ENPP7	0	0
ENSA	7329.235945	170.073465
ENTHD1	0	0
ENTPD1	1005.569674	2.33433189
ENTPD2	507.4662598	7.206253498
ENTPD3	28.08853837	0.29485133
ENTPD3-AS1	28.08853837	0.403084227
ENTPD4	1694.675148	8.428135142
ENTPD5	215.3454608	3.094874874
ENTPD6	5140.202521	55.33010743
ENTPD7	284.6305221	0.973089932
ENTPD8	0	0
ENY2	4711.384169	47.03852823
EOMES	110.4815842	1.181839015
EP300	2050.463301	6.859126839
EP400	3022.326728	7.196815133
EP400NL	119.8444304	2.288977096
EPAS1	8100.734465	45.93547848
EPB41	932.5394738	4.712437537
EPB41L1	932.5394738	4.50209564
EPB41L2	1490.565103	11.39958999
EPB41L3	5.617707673	0.037091404
EPB41L4A	1911.893178	11.92004278
EPB41L4A-AS1	681.6151977	16.71316038
EPB41L4B	1885.677209	11.81967999
EPB41L5	707.8311668	3.721145871
EPB42	0	0
EPB49	1269.601934	14.55407001
EPC1	449.4166139	4.528786205
EPC2	659.144367	5.30718304
EPCAM	1396.936641	23.87073125
EPDR1	0	0
EPG5	792.0967819	1.828022327
EPGN	2754.549329	95.4232176
EPHA1	486.8679984	4.250560326
EPHA10	0	0
EPHA2	7595.140774	56.19527209
EPHA3	0	0
EPHA4	35.57881526	0.164141671
EPHA5	7.490276898	0.028016699
EPHA6	7.490276898	0.083488692
EPHA7	0	0
EPHA8	0	0
EPHB1	0	0
EPHB2	37.45138449	0.225435817
EPHB3	1430.642887	9.938014125
EPHB4	7108.272776	47.89677311
EPHB6	132.9524149	0.96511102
EPHX1	2357.564654	39.62505475
EPHX2	475.632583	6.328024479
EPHX3	3.745138449	0.061340542
EPHX4	275.267676	5.597986584
EPM2A	177.8940763	2.014379169
EPM2AIP1	376.3864141	1.477776792
EPN1	9722.379413	114.8099495
EPN2	1338.886995	8.401341169
EPN3	56.17707673	0.4188289
EPO	0	0
EPOR	114.2267227	1.30406204
EPPK1	726.5568591	2.820767914
EPRS	23195.51498	135.9390432
EPS15	2314.495561	14.18037878
EPS15L1	2018.629624	21.42876435
EPS8	1503.673087	10.81313224
EPS8L1	1039.27592	12.7736645
EPS8L2	7035.242576	65.84996667
EPS8L3	0	0
EPSTI1	20.59826147	0.393546632
EPT1	4129.01514	14.85166043
EPX	3.745138449	0.040447554
EPYC	0	0
ERAL1	2071.061562	33.32325803
ERAP1	473.7600138	2.731016312
ERAP2	119.8444304	0.641879134
ERAS	0	0
ERBB2	2336.966392	14.54694588
ERBB2IP	1814.519579	7.693068457
ERBB3	290.2482298	2.501826884
ERBB4	0	0
ERC1	2623.469483	8.259359195
ERC2	0	0
ERCC1	2037.355316	18.02404776
ERCC2	2123.493501	29.05946389
ERCC3	2116.003224	22.59384116
ERCC4	408.2200909	1.76612598
ERCC5	207.8551839	1.491411639
ERCC6	1001.824535	4.188478881
ERCC6L	823.9304588	5.722102523
ERCC8	464.3971677	6.674164946
EREG	762.1356744	4.814370112
ERF	4217.025893	45.5945318
ERG	0	0
ERGIC1	11932.0111	119.0886587
ERGIC2	1939.981717	32.13485921
ERGIC3	7411.62899	160.9246095
ERH	6215.057256	227.7287642
ERI1	1874.441794	11.87929221
ERI2	784.606505	9.235410781
ERI3	2619.724345	44.1202109
ERICH1	1074.854735	17.49679132
ERLEC1	1443.750872	16.92581575
ERLIN1	2855.668067	25.22909317
ERLIN2	2724.588222	45.57091119
ERMAP	217.21803	1.870402724
ERMN	0	0
ERMP1	2698.372252	14.79557259
ERN1	192.8746301	1.414151299
ERN2	0	0
ERO1L	2722.715652	24.13847172
ERO1LB	189.1294917	1.096306954
ERP27	1.872569224	0.035765267
ERP29	3305.084681	68.9422785
ERP44	2850.05036	17.1680512
ERRFI1	2441.830269	22.81899579
ERV3-1	97.37359967	0.871208596
ERVFRD-1	0	0
ERVK13-1	54.30450751	0.190311738
ERVMER34-1	2117.875793	21.1702347
ERVV-1	1.872569224	0.021970708
ERVV-2	0	0
ESAM	1.872569224	0.029369008
ESCO1	698.4683207	4.545919289
ESCO2	1125.414104	9.819462549
ESD	7061.458545	174.4648793
ESF1	2737.696206	24.96864666
ESM1	0	0
ESPL1	2591.635807	11.481215
ESPN	50.55936906	0.419697988
ESPNL	1.872569224	0.011699849
ESPNP	1.872569224	0.027287971
ESR1	65.53992286	0.302175287
ESR2	5.617707673	0.068786281
ESRG	1.872569224	0.017448977
ESRP1	4233.879017	33.6993721
ESRP2	2947.423959	21.48635473
ESRRA	6743.121777	88.94355078
ESRRB	1.872569224	0.018210154
ESRRG	0	0
ESX1	0	0
ESYT1	7042.732853	48.61040803
ESYT2	10739.1845	52.84229331
ESYT3	41.19652294	0.271942146
ETAA1	659.144367	5.874016749
ETF1	13169.77936	102.9168483
ETFA	6213.184687	142.9827738
ETFB	3299.466973	87.35732967
ETFDH	670.3797824	8.384267001
ETHE1	3520.430142	107.5397235
ETNK1	1071.109596	7.81996836
ETNK2	329.5721835	3.698914851
ETS1	2468.046238	14.04148707
ETS2	3095.356928	23.54328934
ETV1	524.3193828	2.439354176
ETV2	29.96110759	0.591190199
ETV3	634.8009671	10.89203682
ETV3L	0	0
ETV4	2125.36607	26.84003504
ETV5	1808.901871	12.91900226
ETV6	597.3495826	2.922034305
ETV7	3.745138449	0.069287416
EVC	1028.040504	4.684368278
EVC2	177.8940763	1.127650071
EVI2A	138.5701226	1.377833474
EVI2B	239.6888607	3.512138464
EVI5	456.9068908	1.806792525
EVI5L	1052.383904	8.184559922
EVL	1496.18281	23.90229193
EVPL	1640.370641	7.296898986
EVPLL	13.10798457	0.193331138
EVX1	0	0
EVX2	0	0
EWSR1	10681.13486	118.018832
EXD1	1.872569224	0.018702152
EXD2	1230.27798	7.047490463
EXD3	54.30450751	0.554693148
EXO1	2580.400391	23.69687382
EXOC1	1717.145979	14.7185884
EXOC2	1599.174118	10.58021518
EXOC3	1370.720672	14.56147268
EXOC3L1	13.10798457	0.154166594
EXOC3L2	11.23541535	0.191989796
EXOC3L4	0	0
EXOC4	5172.036198	52.3627069
EXOC5	2471.791376	8.499272734
EXOC6	318.3367682	2.603687406
EXOC6B	404.4749525	4.592527286
EXOC7	1797.666455	10.96328489
EXOC8	1219.042565	6.985870452
EXOG	286.5030913	2.729348979
EXOSC1	992.461689	25.37924651
EXOSC10	3859.365172	41.05864392
EXOSC2	2104.767808	28.13091305
EXOSC3	1372.593242	35.11535128
EXOSC4	3657.127695	119.7309277
EXOSC5	1919.383455	56.79049723
EXOSC6	507.4662598	8.722578175
EXOSC7	2475.536515	63.77917381
EXOSC8	2417.486869	50.4274683
EXOSC9	1484.947395	27.00204177
EXPH5	501.8485522	1.439505455
EXT1	4232.006447	36.87002123
EXT2	6535.266593	52.72126411
EXTL1	0	0
EXTL2	765.8808128	7.809428496
EXTL3	3570.989511	16.91556742
EYA1	52.43193828	0.392208662
EYA2	282.7579529	3.214891613
EYA3	966.2457198	4.696655827
EYA4	1.872569224	0.009639537
EYS	28.08853837	0.150952595
EZH1	559.8981981	3.535317391
EZH2	2378.162915	26.07963524
EZR	9611.897829	90.01076946
F10	0	0
F11	0	0
F11R	8078.263634	48.94429316
F12	2305.132715	33.04729996
F13A1	0	0
F13B	0	0
F2	0	0
F2R	432.5634909	3.31729427
F2RL1	1977.433101	20.04424112
F2RL2	0	0
F2RL3	0	0
F3	4394.91997	55.62119795
F5	5.617707673	0.017921704
F7	0	0
F8	134.8249842	0.678381586
F8A1	44.94166139	0.771570983
F8A2	0	0
F8A3	0	0
F9	0	0
FA2H	28.08853837	0.338957191
FAAH	479.3777215	6.730473037
FAAH2	1.872569224	0.027328882
FABP1	0	0
FABP12	0	0
FABP2	0	0
FABP3	31.83367682	0.850545826
FABP4	7.490276898	0.262278626
FABP5	1035.530781	41.59677671
FABP5P3	0	0
FABP6	48.68679984	2.164098066
FABP7	0	0
FABP9	0	0
FADD	2396.888607	37.81573181
FADS1	3567.244373	23.63319033
FADS2	1374.465811	12.79530079
FADS3	837.0384433	13.83375029
FADS6	0	0
FAF1	2518.605607	28.68621321
FAF2	4087.818617	26.50478662
FAH	1361.357826	22.29728711
FAHD1	1065.491889	18.4883055
FAHD2A	395.1121064	8.944616057
FAHD2B	121.7169996	2.827789239
FAIM	520.5742444	13.61617194
FAIM2	1.872569224	0.011556444
FAIM3	78.64790743	0.81910625
FAM100A	868.8721201	17.99566195
FAM100B	1683.439733	30.99741424
FAM101A	0	0
FAM101B	24.34339992	0.196491491
FAM102A	301.4836451	2.261862567
FAM102B	136.6975534	0.749110869
FAM103A1	58.04964596	1.081146618
FAM104A	1187.208888	12.15224298
FAM104B	301.4836451	7.19011845
FAM105A	14.9805538	0.062142152
FAM105B	1144.139796	4.235339344
FAM106A	0	0
FAM106CP	0	0
FAM107A	0	0
FAM107B	638.5461055	4.933231973
FAM108A1	1101.070704	19.67860155
FAM108B1	573.0061827	7.108597532
FAM108C1	1228.405411	15.21994963
FAM109A	323.9544758	2.989106213
FAM109B	0	0
FAM110A	700.3408899	12.49372324
FAM110B	31.83367682	0.213075083
FAM110C	335.1898912	2.471252644
FAM110D	0	0
FAM111A	1872.569224	15.22413514
FAM111B	2177.798008	18.75516475
FAM113A	958.7554429	14.06266591
FAM113B	275.267676	3.877814151
FAM114A1	683.4877669	5.155639701
FAM114A2	898.8332277	9.158703715
FAM115A	1147.884935	5.927844787
FAM115C	18.72569224	0.184311066
FAM116A	1398.809211	8.807625009
FAM116B	46.81423061	0.688382344
FAM117A	86.13818433	1.06906685
FAM117B	499.9759829	2.532683425
FAM118A	552.4079212	5.259896499
FAM118B	544.9176443	7.646978466
FAM120A	10559.41786	62.43556223
FAM120AOS	651.6540901	6.890084183
FAM120B	767.753382	6.945752263
FAM120C	226.5808762	1.437674374
FAM122A	402.6023833	3.22559536
FAM122B	1290.200196	10.88645749
FAM122C	7.490276898	0.105671678
FAM123A	0	0
FAM123B	597.3495826	2.066644332
FAM123C	0	0
FAM124A	117.9718611	0.711295734
FAM124B	0	0
FAM125A	2159.072316	53.25330466
FAM125B	342.6801681	2.67148214
FAM126A	2906.227436	13.8226816
FAM126B	438.1811985	1.372847534
FAM127A	2172.1803	51.07464443
FAM127B	1385.701226	41.14587609
FAM127C	104.8638766	1.507069504
FAM129A	7.490276898	0.031646466
FAM129B	14538.62746	110.5520285
FAM129C	0	0
FAM131A	338.9350296	3.984702863
FAM131B	50.55936906	0.342058965
FAM131C	13.10798457	0.22597146
FAM132A	1.872569224	0.052835839
FAM133A	0	0
FAM133B	9.362846122	0.113595956
FAM134A	1855.716101	11.76827961
FAM134B	185.3843532	1.684450607
FAM134C	1106.688412	8.538676411
FAM135A	713.4488745	3.649504396
FAM135B	0	0
FAM136A	2314.495561	37.46717044
FAM138A	0	0
FAM138B	0	0
FAM138C	0	0
FAM138D	0	0
FAM138E	0	0
FAM138F	0	0
FAM13A	586.1141673	3.188902514
FAM13A-AS1	1.872569224	0.017062432
FAM13B	554.2804904	2.971143108
FAM13C	0	0
FAM149A	0	0
FAM149B1	320.2093374	2.999086266
FAM150A	0	0
FAM150B	0	0
FAM151A	5.617707673	0.083150167
FAM151B	18.72569224	0.321866353
FAM153A	0	0
FAM153B	0	0
FAM153C	0	0
FAM154A	0	0
FAM154B	9.362846122	0.087440188
FAM155A	0	0
FAM155B	977.4811352	7.107972801
FAM156A	0	0
FAM156B	0	0
FAM157A	0	0
FAM157B	0	0
FAM158A	520.5742444	18.33830636
FAM159A	0	0
FAM159B	0	0
FAM160A1	262.1596914	1.678192258
FAM160A2	793.9693512	6.703232036
FAM160B1	878.2349663	5.937564259
FAM160B2	1807.029302	14.20487622
FAM161A	147.9329687	1.172035372
FAM161B	58.04964596	0.472606049
FAM162A	2880.011467	100.9671953
FAM162B	0	0
FAM163A	0	0
FAM163B	0	0
FAM165B	760.2631051	24.77918296
FAM166A	1.872569224	0.048957111
FAM166B	1.872569224	0.05597246
FAM167A	1194.699165	8.530339757
FAM167B	0	0
FAM168A	599.2221518	9.948396758
FAM168B	5610.217396	30.34571956
FAM169A	529.9370905	2.610200951
FAM169B	0	0
FAM170A	0	0
FAM170B	0	0
FAM171A1	1011.187381	7.491108689
FAM171A2	28.08853837	0.312367251
FAM171B	123.5895688	1.017540504
FAM172A	651.6540901	4.227101847
FAM172BP	1.872569224	0.023848711
FAM173A	573.0061827	19.61739577
FAM173B	646.0363824	10.24788551
FAM174A	359.5332911	8.515440339
FAM174B	3.745138449	0.041648967
FAM175A	316.4641989	3.284214922
FAM175B	1190.954027	11.65930923
FAM176A	470.0148753	7.496427335
FAM176B	134.8249842	3.746267105
FAM177A1	1763.960209	16.69800908
FAM177B	0	0
FAM178A	1308.925888	9.316324715
FAM178B	0	0
FAM179A	1.872569224	0.01550031
FAM179B	410.0926602	1.924479425
FAM180A	0	0
FAM180B	0	0
FAM181A	0	0
FAM181A-AS1	0	0
FAM181B	0	0
FAM182A	0	0
FAM182B	0	0
FAM183A	3.745138449	0.213197245
FAM183B	1.872569224	0.033243218
FAM184A	95.50103045	0.742430391
FAM184B	7.490276898	0.057201981
FAM185A	247.1791376	3.593047453
FAM186A	0	0
FAM186B	3.745138449	0.036215294
FAM187B	0	0
FAM188A	803.3321973	9.940637746
FAM188B	18.72569224	0.201418392
FAM189A1	0	0
FAM189A2	3.745138449	0.048522709
FAM189B	4660.8248	44.83979494
FAM18A	5.617707673	0.04925106
FAM18B1	614.2027056	10.06549419
FAM18B2	9.362846122	0.093815566
FAM18B2-CDRT4	0	0
FAM190A	14.9805538	0.086527047
FAM190B	1430.642887	5.45067337
FAM192A	2308.877854	23.73344604
FAM193A	1003.697104	6.116058441
FAM193B	887.5978124	6.873703072
FAM194A	3.745138449	0.05363913
FAM194B	0	0
FAM195A	1351.99498	43.62722371
FAM195B	696.5957515	19.01201379
FAM196A	1.872569224	0.012425606
FAM196B	104.8638766	0.864098542
FAM197Y2P	0	0
FAM197Y5	0	0
FAM198A	0	0
FAM198B	453.1617523	2.750164715
FAM199X	2170.307731	8.344966858
FAM19A1	3.745138449	0.058580711
FAM19A2	3.745138449	0.026475475
FAM19A3	1.872569224	0.049986374
FAM19A4	0	0
FAM19A5	0	0
FAM200A	338.9350296	3.981497148
FAM200B	404.4749525	2.69495327
FAM201A	318.3367682	5.389255584
FAM203A	166.658661	2.028750861
FAM204A	1005.569674	11.05227519
FAM205A	0	0
FAM205B	0	0
FAM206A	891.3429508	13.66409684
FAM207A	728.4294283	24.31143011
FAM208A	3612.186034	13.60954009
FAM208B	3724.540187	12.6401686
FAM209A	0	0
FAM209B	3.745138449	0.158049403
FAM20A	0	0
FAM20B	3520.430142	17.31356949
FAM20C	2612.234068	27.53996582
FAM210A	1170.355765	7.930893002
FAM210B	2215.249393	21.35064869
FAM211A	7.490276898	0.080315907
FAM211B	28.08853837	0.663654046
FAM212A	363.2784295	10.22052806
FAM212B	619.8204133	3.064290829
FAM213A	417.5829371	6.00136606
FAM213B	1380.083518	14.82542353
FAM214A	441.926337	3.069857766
FAM214B	938.1571815	9.074936008
FAM215A	0	0
FAM216A	760.2631051	14.6645627
FAM216B	0	0
FAM217A	0	0
FAM217B	1275.219642	7.375826624
FAM21A	59.92221518	0.377057313
FAM21B	3.745138449	0.025452685
FAM21C	385.7492602	2.50726224
FAM22A	7.490276898	0.066668812
FAM22D	5.617707673	0.029634263
FAM22F	0	0
FAM22G	9.362846122	0.0816683
FAM24A	0	0
FAM24B	56.17707673	2.222971278
FAM24B-CUZD1	0	0
FAM25A	67.41249208	5.483741959
FAM25B	0	0
FAM25C	0	0
FAM25G	0	0
FAM26D	0	0
FAM26E	0	0
FAM26F	7.490276898	0.197776106
FAM27A	22.47083069	0.936121428
FAM27B	1.872569224	0.078010119
FAM27C	0	0
FAM27L	0	0
FAM32A	3675.853388	74.28846948
FAM35A	1102.943273	9.487340215
FAM35B	1.872569224	0.016657049
FAM35B2	31.83367682	0.282825247
FAM3A	1200.316873	12.00861421
FAM3B	0	0
FAM3C	1760.215071	20.46337095
FAM3D	0	0
FAM40A	1101.070704	9.92126965
FAM40B	747.1551206	5.485695104
FAM41AY1	0	0
FAM41AY2	0	0
FAM41C	0	0
FAM43A	245.3065684	2.27854556
FAM43B	0	0
FAM45A	0	0
FAM45B	237.8162915	2.885337293
FAM46A	228.4534454	1.189442218
FAM46B	1245.258534	15.33119188
